observationID	cropCode	cropName	speciesID	countryCode	countryText	startYear	duration	longitude	latitude	collectionRemarks
2147368849	A05JF	Beet	290307900	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368847	A05JF	Beet	290308099	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368759	A05JF	Beet	290307883	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368844	A05JF	Beet	290307995	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368845	A05JF	Beet	290308095	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368860	A05KG	Potatoes	290307900	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368853	A05KG	Potatoes	290307883	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368851	A05KG	Potatoes	290307849	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368854	A05KG	Potatoes	290308095	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368859	A05KG	Potatoes	290308104	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368858	A05KG	Potatoes	290308099	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368855	A05KG	Potatoes	290307195	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368852	A05KG	Potatoes	290307995	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368862	A05KG	Potatoes	290308206	RO	Romania			24.553	46.258	Soil samples were used to collect larvae whereas adults were collected using nets.
2147368881	A059G	Maize	290307040	RO	Romania			26.097	44.438	Samples were conducted in 2000.
2147368880	A059G	Maize	290307019	RO	Romania			26.097	44.438	Samples were conducted in 2000.
2147368884	A059G	Maize	290307044	RO	Romania			26.097	44.438	Samples were conducted in 2000.
2147368883	A059G	Maize	290307245	RO	Romania			26.097	44.438	Samples were conducted in 2000.
2147368891	A059G	Maize	290307864	RO	Romania			26.097	44.438	Samplings were conducted in 2000.
2147368890	A059G	Maize	290307865	RO	Romania			26.097	44.438	Samplings were conducted in 2000.
2147368897	A059G	Maize	290307795	RO	Romania			26.097	44.438	Samplings were conducted in 2000.
2147368888	A059G	Maize	290307863	RO	Romania			26.097	44.438	Samplings were conducted in 2000.
2147368889	A059G	Maize	290307862	RO	Romania			26.097	44.438	Samplings were conducted in 2000.
2147368942	A059G	Maize	290306984	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368951	A059G	Maize	290307875	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368912	A059G	Maize	290307187	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368926	A059G	Maize	290307040	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368930	A059G	Maize	290307866	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368922	A059G	Maize	290307019	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368928	A059G	Maize	290307245	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368946	A059G	Maize	290307779	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368918	A059G	Maize	290307018	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368909	A059G	Maize	290307022	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368915	A059G	Maize	290307148	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368924	A059G	Maize	290307044	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368933	A059G	Maize	290307224	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368938	A059G	Maize	290307877	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368936	A059G	Maize	290307790	RO	Romania			21.23	45.76	Samplings were conducted in 2004
2147368960	A059G	Maize	290307204	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368961	A059G	Maize	290307203	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368958	A059G	Maize	290307155	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368962	A059G	Maize	290307175	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368959	A059G	Maize	290307158	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368963	A059G	Maize	290308226	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 38 heteropteran were collected.
2147368954	A059G	Maize	290307203	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147368957	A059G	Maize	290308223	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147368953	A059G	Maize	290307158	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147368956	A059G	Maize	290307204	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147368952	A059G	Maize	290307155	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147368955	A059G	Maize	290307879	RO	Romania			21.23	45.76	Samplings were conducted in 2004. Only 82 heteropteran were found.
2147369055	A059G	Maize	290307252	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369052	A059G	Maize	290307662	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369054	A059G	Maize	290307251	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369051	A059G	Maize	290307254	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369050	A059G	Maize	290307248	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369053	A059G	Maize	290307131	HU	Hungary			18.783	47.417	Insects were hand collected and brought to the laboratory for species determination.
2147369057	A059G	Maize	290307870	HU	Hungary			20.72	46.21	
2147369058	A059G	Maize	290307849	HU	Hungary			20.72	46.21	
2147369059	A059G	Maize	290307870	HU	Hungary	2000	3	20.725	46.225	
2147369060	A059G	Maize	290307849	HU	Hungary	2000	3	20.725	46.225	
2147369061	A059G	Maize	290307870	HU	Hungary			20.134	46.205	
2147369063	A059G	Maize	290307870	HU	Hungary			20.72	46.21	
2147369064	A059G	Maize	290307870	HU	Hungary			20.725	46.225	
2147369065	A059G	Maize	290307870	HU	Hungary			20.134	46.205	
2147369087	A059G	Maize	290307179	FR	France	1974	7	2.571	48.318	
2147369080	A059G	Maize	290307626	FR	France	1974	7	2.571	48.318	
2147369081	A059G	Maize	290307128	FR	France	1974	7	2.571	48.318	
2147369090	A059G	Maize	290308143	FR	France	1974	7	2.571	48.318	
2147369086	A059G	Maize	290307728	FR	France	1974	7	2.571	48.318	
2147369084	A059G	Maize	290307129	FR	France	1974	7	2.571	48.318	
2147369085	A059G	Maize	290307137	FR	France	1974	7	2.571	48.318	
2147369092	A059G	Maize	290307846	FR	France	1974	7	2.571	48.318	
2147369094	A059G	Maize	290308220	FR	France	1974	7	2.571	48.318	
2147369088	A059G	Maize	290307180	FR	France	1974	7	2.571	48.318	
2147369082	A059G	Maize	290307160	FR	France	1974	7	2.571	48.318	
2147369097	A059G	Maize	290308227	FR	France	1974	7	2.571	48.318	
2147369083	A059G	Maize	290307127	FR	France	1974	7	2.571	48.318	
2147369093	A059G	Maize	290307759	FR	France	1974	7	2.571	48.318	
2147369089	A059G	Maize	290307212	FR	France	1974	7	2.571	48.318	
2147369091	A059G	Maize	290307758	FR	France	1974	7	2.571	48.318	
2147369098	A059G	Maize	290307367	FR	France	1974	7	2.571	48.318	
2147369099	A059G	Maize	290307141	FR	France	1974	7	2.571	48.318	
2147382135	A05AF	Wheat	290308615	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382224	A05AF	Wheat	290307846	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382150	A05AF	Wheat	290307025	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382167	A05AF	Wheat	290307143	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382151	A05AF	Wheat	290307027	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382166	A05AF	Wheat	290310300	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382209	A05AF	Wheat	290307147	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382152	A05AF	Wheat	290307030	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382177	A05AF	Wheat	290307848	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382157	A05AF	Wheat	290307490	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382141	A05AF	Wheat	290307721	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382199	A05AF	Wheat	290307759	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382189	A05AF	Wheat	290307313	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382222	A05AF	Wheat	290309129	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147388775	A05AF	Wheat	290309887	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382154	A05AF	Wheat	290307044	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382182	A05AF	Wheat	290307128	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382137	A05AF	Wheat	290307137	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382200	A05AF	Wheat	290309050	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382147	A05AF	Wheat	290308509	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382165	A05AF	Wheat	290308035	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382230	A05AF	Wheat	290309728	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382148	A05AF	Wheat	290307762	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382142	A05AF	Wheat	290307212	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382174	A05AF	Wheat	290307626	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382208	A05AF	Wheat	290307609	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382178	A05AF	Wheat	290308058	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382140	A05AF	Wheat	290307179	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382144	A05AF	Wheat	290306988	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382229	A05AF	Wheat	290310315	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382146	A05AF	Wheat	290306996	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382190	A05AF	Wheat	290307312	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382153	A05AF	Wheat	290307040	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382214	A05AF	Wheat	290307845	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382184	A05AF	Wheat	290307766	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382139	A05AF	Wheat	290307180	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382206	A05AF	Wheat	290307146	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382156	A05AF	Wheat	290309020	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382143	A05AF	Wheat	290306993	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382133	A05AF	Wheat	290308143	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382235	A05AF	Wheat	290310318	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382195	A05AF	Wheat	290308277	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382197	A05AF	Wheat	290309707	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382196	A05AF	Wheat	290308219	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382218	A05AF	Wheat	290309045	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382176	A05AF	Wheat	290310304	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382191	A05AF	Wheat	290309628	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382168	A05AF	Wheat	290307132	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382160	A05AF	Wheat	290310298	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382211	A05AF	Wheat	290307607	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382172	A05AF	Wheat	290310303	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382238	A05AF	Wheat	290308388	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382237	A05AF	Wheat	290310319	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382186	A05AF	Wheat	290307159	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382201	A05AF	Wheat	290309801	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382134	A05AF	Wheat	290308075	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382192	A05AF	Wheat	290309648	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382194	A05AF	Wheat	290310306	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382215	A05AF	Wheat	290309750	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382226	A05AF	Wheat	290310314	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382179	A05AF	Wheat	290308074	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382198	A05AF	Wheat	290308227	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382221	A05AF	Wheat	290309105	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382185	A05AF	Wheat	290307127	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382217	A05AF	Wheat	290310311	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382183	A05AF	Wheat	290307160	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382162	A05AF	Wheat	290307073	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382232	A05AF	Wheat	290307996	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382158	A05AF	Wheat	290307064	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382223	A05AF	Wheat	290307758	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382202	A05AF	Wheat	290309884	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382210	A05AF	Wheat	290307152	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382187	A05AF	Wheat	290307181	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382207	A05AF	Wheat	290307151	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382149	A05AF	Wheat	290306999	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382145	A05AF	Wheat	123	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382180	A05AF	Wheat	290307367	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382136	A05AF	Wheat	290310296	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382138	A05AF	Wheat	290307728	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382163	A05AF	Wheat	290307328	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382188	A05AF	Wheat	290307309	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382204	A05AF	Wheat	290310308	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382236	A05AF	Wheat	290307757	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382169	A05AF	Wheat	290310301	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382173	A05AF	Wheat	290307051	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382216	A05AF	Wheat	290309752	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382132	A05AF	Wheat	290310297	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382181	A05AF	Wheat	290307129	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382205	A05AF	Wheat	290310309	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382213	A05AF	Wheat	290309867	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382220	A05AF	Wheat	290309108	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382227	A05AF	Wheat	290308220	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382203	A05AF	Wheat	290310307	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382193	A05AF	Wheat	290310305	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382170	A05AF	Wheat	290310302	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382164	A05AF	Wheat	290307852	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382219	A05AF	Wheat	290310313	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382161	A05AF	Wheat	290310299	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382212	A05AF	Wheat	290310310	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382155	A05AF	Wheat	290307049	FR	France	1978	1	2.571	48.318	Sticky traps and pitfall traps
2147382243	A05AF	Wheat	290307728	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382254	A05AF	Wheat	290308143	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382241	A05AF	Wheat	290307127	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382256	A05AF	Wheat	290307141	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382246	A05AF	Wheat	290307129	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382249	A05AF	Wheat	290308227	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382252	A05AF	Wheat	290307846	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382250	A05AF	Wheat	290307759	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382255	A05AF	Wheat	290307212	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382251	A05AF	Wheat	290307758	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382242	A05AF	Wheat	290307137	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382253	A05AF	Wheat	290308220	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382247	A05AF	Wheat	290307367	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382239	A05AF	Wheat	290307128	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382240	A05AF	Wheat	290307160	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382245	A05AF	Wheat	290307180	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147382244	A05AF	Wheat	290307179	FR	France	1974	7	2.1618	48.0925	Sticky traps and pitfall traps
2147369107	A059G	Maize	290307133	IT	Italy			7.65	44.9	
2147369108	A059G	Maize	290307870	HU	Hungary			20.146	46.254	
2147369109	A059G	Maize	290307870	HU	Hungary			20.146	46.254	
2147369110	A059G	Maize	290307870	HU	Hungary			20.723	46.244	
2147369111	A059G	Maize	290307870	HU	Hungary			20.723	46.244	
2147369112	A059G	Maize	290307870	HU	Hungary			18.937	45.962	
2147369113	A059G	Maize	290307870	HR	Croatia			18.676	45.56	
2147369114	A059G	Maize	290307870	HR	Croatia			18.798	44.918	
2147369115	A059G	Maize	290307870	RS	Serbia			18.922	45.913	
2147369116	A059G	Maize	290307870	RS	Serbia			20.615	45.197	
2147369117	A059G	Maize	290307870	RS	Serbia			21.07	45.07	
2147369236	A059G	Maize	290307133	DE	Germany			7.85	48.531	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369239	A059G	Maize	290307133	DE	Germany			7.626	47.809	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369243	A059G	Maize	290307133	DE	Germany			7.995	48.712	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369246	A059G	Maize	290307133	DE	Germany			8.409	49.924	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369253	A059G	Maize	290307133	DE	Germany			8.614	49.974	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369256	A059G	Maize	290307133	DE	Germany			8.924	47.8	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369260	A059G	Maize	290307133	DE	Germany			9.015	47.854	Percentage of damage plants by Ostrinia nubilalis larvae was also calculated.
2147369280	A059G	Maize	290307583	IT	Italy			12.389	43.111	
2147369282	A059G	Maize	290307583	GR	Greece			22.54	40.6	
2147369281	A059G	Maize	290307583	GR	Greece			22.745	39.2	
2147369283	A059G	Maize	290307583	GR	Greece			21.88	38.2	
2147369285	A059G	Maize	290307583	GR	Greece			21.181	37.901	
2147369287	A059G	Maize	290307583	GR	Greece			22.373	37.3	
2147369297	A059G	Maize	290307131	CZ	Czech Republic			14.433	50.267	
2147369296	A059G	Maize	290307739	CZ	Czech Republic			14.433	50.267	
2147369298	A059G	Maize	290307252	CZ	Czech Republic			14.433	50.267	
2147369295	A059G	Maize	290307127	CZ	Czech Republic			14.433	50.267	
2147369294	A059G	Maize	290307160	CZ	Czech Republic			14.433	50.267	
2147369299	A059G	Maize	290307022	CZ	Czech Republic			14.433	50.267	
2147369308	A059G	Maize	290307583	FR	France			3.003	43.184	Larval damage was assessed
2147369309	A059G	Maize	290307583	FR	France			-0.584	44.323	Larval damage was assessed
2147369310	A059G	Maize	290307129	FR	France			1.135	43.401	
2147369313	A059G	Maize	290308244	IT	Italy			12.844	45.757	
2147369316	A059G	Maize	290308207	IT	Italy			12.844	45.757	
2147369311	A059G	Maize	290308242	IT	Italy			12.844	45.757	
2147369315	A059G	Maize	290308246	IT	Italy			11.714	45.448	
2147369314	A059G	Maize	290308245	IT	Italy			11.714	45.448	
2147382258	A05AF	Wheat	290310321	IT	Italy			7.412	44.424	
2147382259	A05AF	Wheat	290308242	IT	Italy			7.412	44.424	
2147382257	A05AF	Wheat	290310320	IT	Italy			7.412	44.424	
2147369353	A059G	Maize	290307182	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147369357	A059G	Maize	290307127	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370319	A059G	Maize	290307146	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147369359	A059G	Maize	290307128	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370321	A059G	Maize	290307805	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370327	A059G	Maize	290307741	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370273	A059G	Maize	290307302	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370330	A059G	Maize	290307206	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370325	A059G	Maize	290307806	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147369355	A059G	Maize	290307159	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370347	A059G	Maize	290307205	RO	Romania			26.1	44.4	Eggs of Chrysopidae were also collected.
2147370289	A059G	Maize	290307252	RO	Romania			26.1	44.4	
2147370298	A059G	Maize	290307662	RO	Romania			26.1	44.4	
2147370286	A059G	Maize	290307250	RO	Romania			26.1	44.4	
2147370316	A059G	Maize	290308581	RO	Romania			26.1	44.4	
2147370305	A059G	Maize	290307042	RO	Romania			26.1	44.4	
2147370294	A059G	Maize	290307251	RO	Romania			26.1	44.4	
2147370284	A059G	Maize	290307131	RO	Romania			26.1	44.4	
2147370291	A059G	Maize	290308043	RO	Romania			26.1	44.4	
2147370278	A059G	Maize	290307246	RO	Romania			26.1	44.4	
2147370281	A059G	Maize	290307739	RO	Romania			26.1	44.4	
2147369484	A059G	Maize	290307103	CZ	Czech Republic			14.475	48.974	
2147369496	A059G	Maize	290307092	CZ	Czech Republic			14.475	48.974	
2147369482	A059G	Maize	290307045	CZ	Czech Republic			14.475	48.974	
2147369489	A059G	Maize	290307087	CZ	Czech Republic			14.475	48.974	
2147369479	A059G	Maize	290307040	CZ	Czech Republic			14.475	48.974	
2147369495	A059G	Maize	290307298	CZ	Czech Republic			14.475	48.974	
2147369488	A059G	Maize	290307117	CZ	Czech Republic			14.475	48.974	
2147369486	A059G	Maize	290307093	CZ	Czech Republic			14.475	48.974	
2147369483	A059G	Maize	290307003	CZ	Czech Republic			14.475	48.974	
2147369487	A059G	Maize	290307112	CZ	Czech Republic			14.475	48.974	
2147369493	A059G	Maize	290307114	CZ	Czech Republic			14.475	48.974	
2147369481	A059G	Maize	290307467	CZ	Czech Republic			14.475	48.974	
2147369491	A059G	Maize	290307107	CZ	Czech Republic			14.475	48.974	
2147369485	A059G	Maize	290307094	CZ	Czech Republic			14.475	48.974	
2147369498	A059G	Maize	290307133	CZ	Czech Republic			14.475	48.974	
2147369497	A059G	Maize	290307292	CZ	Czech Republic			14.475	48.974	
2147369478	A059G	Maize	290307044	CZ	Czech Republic			14.475	48.974	
2147369492	A059G	Maize	290307099	CZ	Czech Republic			14.475	48.974	
2147369480	A059G	Maize	290306999	CZ	Czech Republic			14.475	48.974	
2147369494	A059G	Maize	290307111	CZ	Czech Republic			14.475	48.974	
2147369490	A059G	Maize	290307121	CZ	Czech Republic			14.475	48.974	
2147369505	A059G	Maize	290307127	CZ	Czech Republic			14.475	48.974	
2147369506	A059G	Maize	290307559	CZ	Czech Republic			14.475	48.974	
2147369504	A059G	Maize	290307160	CZ	Czech Republic			14.475	48.974	
2147369568	A059G	Maize	290307133	DE	Germany			8.77	49.8	pheromon traps
2147371937	A059G	Maize	290307133	DE	Germany			8.77	49.8	eggs
2147371938	A059G	Maize	290307133	DE	Germany			8.77	49.8	larvae
2147369569	A059G	Maize	290307133	DE	Germany			8.78	48.33	
2147377026	A059G	Maize	290308501	FR	France			2.16	49.58	
2147369570	A059G	Maize	290307133	FR	France			2.16	49.58	
2147369571	A059G	Maize	290307133	CH	Switzerland	1987	4	7.5	47.21	
2147369585	A059G	Maize	290308277	DE	Germany	1989	1	10.43	52.29	
2147369576	A059G	Maize	290308280	DE	Germany	1989	1	10.43	52.29	
2147369610	A059G	Maize	290307845	DE	Germany	1989	1	10.43	52.29	
2147369590	A059G	Maize	290308264	DE	Germany	1989	1	10.43	52.29	
2147369603	A059G	Maize	290308341	DE	Germany	1989	1	10.43	52.29	
2147369588	A059G	Maize	290308259	DE	Germany	1989	1	10.43	52.29	
2147369626	A059G	Maize	290308346	DE	Germany	1989	1	10.43	52.29	
2147369613	A059G	Maize	290308305	DE	Germany	1989	1	10.43	52.29	
2147369605	A059G	Maize	290308328	DE	Germany	1989	1	10.43	52.29	
2147369634	A059G	Maize	290308291	DE	Germany	1989	1	10.43	52.29	
